Hours since 00:00 Jan 1,Total Electricity Consumption (10^7)
7857.5,70047007
7858.5,73909507
7859.5,53543871
7860.5,45354789
7861.5,38486151
7862.5,40387450
7863.5,47799655
7864.5,60646520
7865.5,84924845
7866.5,76110655
7867.5,75847803
7868.5,76649690
7869.5,77265031
7870.5,75675400
7871.5,79361752
7872.5,79554068
7873.5,82518682
7874.5,84156227
7875.5,84530247
7876.5,89719339
7877.5,94735242
7878.5,112697927
7879.5,118504156
7880.5,101934644
7881.5,93979156
7882.5,105172687
7883.5,82687088
7884.5,76549472
7885.5,79661038
7886.5,79535176
7887.5,84180216
7888.5,98433000
7889.5,136200666
7890.5,127148247
7891.5,126239542
7892.5,127753772
7893.5,134593559
7894.5,127947270
7895.5,133351694
7896.5,133911651
7897.5,135130532
7898.5,137860888
7899.5,142769553
7900.5,151921215
7901.5,156062630
7902.5,182867476
7903.5,186359122
7904.5,159250849
7905.5,142222806
7906.5,147928375
7907.5,106649597
7908.5,92158794
7909.5,83881144
7910.5,88166202
7911.5,97376817
7912.5,114587439
7913.5,154163471
7914.5,142509745
7915.5,141736130
7916.5,144531321
7917.5,147570776
7918.5,146924203
7919.5,148515564
7920.5,149155721
7921.5,150502119
7922.5,155312954
7923.5,157429774
7924.5,159126463
7925.5,161527429
7926.5,168713319
7927.5,190092402
7928.5,180149483
7929.5,170329189
7930.5,194557753
7931.5,166792812
7932.5,153710724
7933.5,146404718
7934.5,140529628
7935.5,139086574
7936.5,139064882
7937.5,163077029
7938.5,143975183
7939.5,136562245
7940.5,131132196
7941.5,129062377
7942.5,125341368
7943.5,122243080
7944.5,118392045
7945.5,119716539
7946.5,119796490
7947.5,120132306
7948.5,120312656
7949.5,122174141
7950.5,125513867
7951.5,141193357
7952.5,130433437
7953.5,125232516
7954.5,143985156
7955.5,118476315
7956.5,112625762
7957.5,103446624
7958.5,97857250
7959.5,99602070
7960.5,103274504
7961.5,131676776
7962.5,118338174
7963.5,116186059
7964.5,113459292
7965.5,112788249
7966.5,109123660
7967.5,110042568
7968.5,110439587
7969.5,112365938
7970.5,115825319
7971.5,118547650
7972.5,122424389
7973.5,129099122
7974.5,135838134
7975.5,133761772
7976.5,121838093
7977.5,110204308
7978.5,124624865
7979.5,91908581
7980.5,77911160
7981.5,69390376
7982.5,68360227
7983.5,72478699
7984.5,81841201
7985.5,109350793
7986.5,94270074
7987.5,91530624
7988.5,92733368
7989.5,93343343
7990.5,94105218
7991.5,94574447
7992.5,93811464
7993.5,95027047
7994.5,96614373
7995.5,100250363
7996.5,102873998
7997.5,107158004
7998.5,112069101
7999.5,127642548
8000.5,111196437
8001.5,94757141
8002.5,101998754
8003.5,80524977
8004.5,74826159
8005.5,67289219
8006.5,67747467
8007.5,72992760
8008.5,80432276
8009.5,107208468
8010.5,111699815
8011.5,96153162
8012.5,92067846
8013.5,87535339
8014.5,83826707
8015.5,82711766
8016.5,82084293
8017.5,84482638
8018.5,86604274
8019.5,89751106
8020.5,92610004
8021.5,91296429
8022.5,96505441
8023.5,108995872
8024.5,97926415
8025.5,92366669
8026.5,108944243
8027.5,90449379
8028.5,84524270
8029.5,80146760
8030.5,78099485
8031.5,78680182
8032.5,84223500
8033.5,107652365
8034.5,110330000
8035.5,91493384
8036.5,87034552
8037.5,83081633
8038.5,79966595
8039.5,80626603
8040.5,80621108
8041.5,82016009
8042.5,84366667
8043.5,87034662
8044.5,88115188
8045.5,92791254
8046.5,101429179
8047.5,117271944
8048.5,107156315
8049.5,101310360
8050.5,114289944
8051.5,90459521
8052.5,79300710
8053.5,73017206
8054.5,73568538
8055.5,74879579
8056.5,83648241
8057.5,107430494
8058.5,97198948
8059.5,92202083
8060.5,90957533
8061.5,90798033
8062.5,90774222
8063.5,87912169
8064.5,85689305
8065.5,87408381
8066.5,94822568
8067.5,97027252
8068.5,100708907
8069.5,107449464
8070.5,115537582
8071.5,128237102
8072.5,116199570
8073.5,102394465
8074.5,110408081
8075.5,77591043
8076.5,71814818
8077.5,70631820
8078.5,70389477
8079.5,75128557
8080.5,83282708
8081.5,109780553
8082.5,115428281
8083.5,99718413
8084.5,99959654
8085.5,101187849
8086.5,98461127
8087.5,97702200
8088.5,94821654
8089.5,100329639
8090.5,107143540
8091.5,112858976
8092.5,116534654
8093.5,120353360
8094.5,143060586
8095.5,147394867
8096.5,126366860
8097.5,106537314
8098.5,114843831
8099.5,87277256
8100.5,73860389
8101.5,66739282
8102.5,70065924
8103.5,77173027
8104.5,89434253
8105.5,124669435
8106.5,115266765
8107.5,113029283
8108.5,114201684
8109.5,116450190
8110.5,115414755
8111.5,114797576
8112.5,115262632
8113.5,119531618
8114.5,120195150
8115.5,124469573
8116.5,127172177
8117.5,131553516
8118.5,138401090
8119.5,157141747
8120.5,143531439
8121.5,141238935
8122.5,164470288
8123.5,140759618
8124.5,135039158
8125.5,130795711
8126.5,132509427
8127.5,133026592
8128.5,135257055
8129.5,141561095
8130.5,150239724
8131.5,146973294
8132.5,133705972
8133.5,132832979
8134.5,131106888
8135.5,119657512
8136.5,114017801
8137.5,114990914
8138.5,114033416
8139.5,114768209
8140.5,116688398
8141.5,120866220
8142.5,127287473
8143.5,142019319
8144.5,132619679
8145.5,127322282
8146.5,149925035
8147.5,127432248
8148.5,125967733
8149.5,120119842
8150.5,126462462
8151.5,137061207
8152.5,146389859
8153.5,176760103
8154.5,161060816
8155.5,159502317
8156.5,158350463
8157.5,157931763
8158.5,156074543
8159.5,156901110
8160.5,168469722
8161.5,169498029
8162.5,172532372
8163.5,177070684
8164.5,185697554
8165.5,191675263
8166.5,203554414
8167.5,205961239
8168.5,185408218
8169.5,182966035
8170.5,195192784
8171.5,168552464
8172.5,166078778
8173.5,153481490
8174.5,148614263
8175.5,152487013
8176.5,164889066
8177.5,199422782
8178.5,180679624
8179.5,173428248
8180.5,171764342
8181.5,171156539
8182.5,170939244
8183.5,172396245
8184.5,173487311
8185.5,176365565
8186.5,183369261
8187.5,183743047
8188.5,184595500
8189.5,188511619
8190.5,193230567
8191.5,209771664
8192.5,183310957
8193.5,160910911
8194.5,166326435
8195.5,124585025
8196.5,106950149
8197.5,96860260
8198.5,93812797
8199.5,102357669
8200.5,116184385
8201.5,158553507
8202.5,144154180
8203.5,142437133
8204.5,144386546
8205.5,148550089
8206.5,145525513
8207.5,141674993
8208.5,138879013
8209.5,134634107
8210.5,130596138
8211.5,125613995
8212.5,124754063
8213.5,129434983
8214.5,147710953
8215.5,152992852
8216.5,139263348
8217.5,130158361
8218.5,148718168
8219.5,130178429
8220.5,124070271
8221.5,126296924
8222.5,119400923
8223.5,118254092
8224.5,127751999
8225.5,161287167
8226.5,147630372
8227.5,157299404
8228.5,165595229
8229.5,169816529
8230.5,180297872
8231.5,185037489
8232.5,194144840
8233.5,200074879
8234.5,207314274
8235.5,211719391
8236.5,216098508
8237.5,218371546
8238.5,221264758
8239.5,243950988
8240.5,215412497
8241.5,190993900
8242.5,205821124
8243.5,167019802
8244.5,147501517
8245.5,143347305
8246.5,144374079
8247.5,151873524
8248.5,165372284
8249.5,212321382
8250.5,199152000
8251.5,198312666
8252.5,203051657
8253.5,202791923
8254.5,204499605
8255.5,204903981
8256.5,210729033
8257.5,210241577
8258.5,218165023
8259.5,221551611
8260.5,223547694
8261.5,230840675
8262.5,258691180
8263.5,262591943
8264.5,235594457
8265.5,200863352
8266.5,212704587
8267.5,166534319
8268.5,144004890
8269.5,134437782
8270.5,136161314
8271.5,152626574
8272.5,169929346
8273.5,221169121
8274.5,203449733
8275.5,203469761
8276.5,206507857
8277.5,207756561
8278.5,207664630
8279.5,209962502
8280.5,209861502
8281.5,211175599
8282.5,213385294
8283.5,218337672
8284.5,221565737
8285.5,223622828
8286.5,231540650
8287.5,252083217
8288.5,227966766
8289.5,195849820
8290.5,216872990
8291.5,187482741
8292.5,178128515
8293.5,174242413
8294.5,175286408
8295.5,170214853
8296.5,173733459
8297.5,212247971
8298.5,219030301
8299.5,184352756
8300.5,168923260
8301.5,162289470
8302.5,155123376
8303.5,150999645
8304.5,143568784
8305.5,141532044
8306.5,140906901
8307.5,140233959
8308.5,141339609
8309.5,142003075
8310.5,145626257
8311.5,161266917
8312.5,148391123
8313.5,144672481
8314.5,166644836
8315.5,139627356
8316.5,130528691
8317.5,130144355
8318.5,130555143
8319.5,132664929
8320.5,138854600
8321.5,170146602
8322.5,175579134
8323.5,147576648
8324.5,141634192
8325.5,138699303
8326.5,129506562
8327.5,128326251
8328.5,127461029
8329.5,129324453
8330.5,129980426
8331.5,131281306
8332.5,135294130
8333.5,138536504
8334.5,147210123
8335.5,157322940
8336.5,145763345
8337.5,135788766
8338.5,155819329
8339.5,135010064
8340.5,124608698
8341.5,118027224
8342.5,112474299
8343.5,99688387
8344.5,99225728
8345.5,115893786
8346.5,100749799
8347.5,91922661
8348.5,83621402
8349.5,74700399
8350.5,70763173
8351.5,66717492
8352.5,63422715
8353.5,60599561
8354.5,60256004
8355.5,64640499
8356.5,72293440
8357.5,78245984
8358.5,98734544
8359.5,97689466
8360.5,95117845
8361.5,82836840
8362.5,85371786
8363.5,77259137
8364.5,59736401
8365.5,56776852
8366.5,59382687
8367.5,68945699
8368.5,86773238
8369.5,114229637
8370.5,120999460
8371.5,103786101
8372.5,100845749
8373.5,101375319
8374.5,101005221
8375.5,100639183
8376.5,97513208
8377.5,100919455
8378.5,102390670
8379.5,107640661
8380.5,114181810
8381.5,117840213
8382.5,139511761
8383.5,145889262
8384.5,124792081
8385.5,104705071
8386.5,106693384
8387.5,79606310
8388.5,61222717
8389.5,53410798
8390.5,44958531
8391.5,49756281
8392.5,63618930
8393.5,97718123
8394.5,90362870
8395.5,91981695
8396.5,93994298
8397.5,98938208
8398.5,99184910
8399.5,101117140
8400.5,104344787
8401.5,109529140
8402.5,115759299
8403.5,120128335
8404.5,124161956
8405.5,129997021
8406.5,135318936
8407.5,139950947
8408.5,130755501
8409.5,114280166
8410.5,112814182
8411.5,78197120
8412.5,59894166
8413.5,59453099
8414.5,61514952
8415.5,67034329
8416.5,81933176
8417.5,117113940
8418.5,109379066
8419.5,110605871
8420.5,113261491
8421.5,113593656
8422.5,112137732
8423.5,111108547
8424.5,115897707
8425.5,119194278
8426.5,125329753
8427.5,128269732
8428.5,134588782
8429.5,138961435
8430.5,152373017
8431.5,149331113
8432.5,149048363
8433.5,148878014
8434.5,170232278
8435.5,151406226
8436.5,145359055
8437.5,142776485
8438.5,145080600
8439.5,146387534
8440.5,150043329
8441.5,180282801
8442.5,182399614
8443.5,152349106
8444.5,149214863
8445.5,142361739
8446.5,144005638
8447.5,140934136
8448.5,138032187
8449.5,134086477
8450.5,132434282
8451.5,132361066
8452.5,134097876
8453.5,138527050
8454.5,152818090
8455.5,157636903
8456.5,151407872
8457.5,147187347
8458.5,144805242
8459.5,134084267
8460.5,127998119
8461.5,125229121
8462.5,121244894
8463.5,119097112
8464.5,121535472
8465.5,128840139
8466.5,146173883
8467.5,126358125
8468.5,120780736
8469.5,120396342
8470.5,112916103
8471.5,108418744
8472.5,108005961
8473.5,110696067
8474.5,115059141
8475.5,117823473
8476.5,123515956
8477.5,131997516
8478.5,155235456
8479.5,162808676
8480.5,150399878
8481.5,145706077
8482.5,165889062
8483.5,143116478
8484.5,134593471
8485.5,122853681
8486.5,118475987
8487.5,117490570
8488.5,123710551
8489.5,127000319
8490.5,148284761
8491.5,130718059
8492.5,123813372
8493.5,121006176
8494.5,115208235
8495.5,111115945
8496.5,108831169
8497.5,108435276
8498.5,107706902
8499.5,108121052
8500.5,108334728
8501.5,111987274
8502.5,127433692
8503.5,113844475
8504.5,113919504
8505.5,109183345
8506.5,123798656
8507.5,104116407
8508.5,90702524
8509.5,78720834
8510.5,75577929
8511.5,75949626
8512.5,82549898
8513.5,110163668
8514.5,100861115
8515.5,100310156
8516.5,100352444
8517.5,108219186
8518.5,104347913
8519.5,105069217
8520.5,107831720
8521.5,115352853
8522.5,120485106
8523.5,125395891
8524.5,132221767
8525.5,137632244
8526.5,140120360
8527.5,158804250
8528.5,144714161
8529.5,130614586
8530.5,143758759
8531.5,118420191
8532.5,113941648
8533.5,98482400
8534.5,99324141
8535.5,103393475
8536.5,116209640
8537.5,153490270
8538.5,138199586
8539.5,133025181
8540.5,133071097
8541.5,133829769
8542.5,134629086
8543.5,138562136
8544.5,138193232
8545.5,141478242
8546.5,145355185
8547.5,148094168
8548.5,150097275
8549.5,149251186
8550.5,149542290
8551.5,148655100
8552.5,133206602
8553.5,121595483
8554.5,139962209
8555.5,106037447
8556.5,83482694
8557.5,71939736
8558.5,65806598
8559.5,67978968
8560.5,75201324
8561.5,105799230
8562.5,95317353
8563.5,94067727
8564.5,97878403
8565.5,98825686
8566.5,101377274
8567.5,102495384
8568.5,104242994
8569.5,107312973
8570.5,110699686
8571.5,111989705
8572.5,115827904
8573.5,119179917
8574.5,133668424
8575.5,138798518
8576.5,106323054
8577.5,78059596
8578.5,75088993
8579.5,44726309
8580.5,32627995
8581.5,24613661
8582.5,27503936
8583.5,36811197
8584.5,51037414
8585.5,86482572
8586.5,81294180
8587.5,80612812
8588.5,88722007
8589.5,92567998
8590.5,93493653
8591.5,94218978
8592.5,94183199
8593.5,101395282
8594.5,99712255
8595.5,100124515
8596.5,97927020
8597.5,96681151
8598.5,101187274
8599.5,91020203
8600.5,86608363
8601.5,84519379
8602.5,99139487
8603.5,80566136
8604.5,73727846
8605.5,71161028
8606.5,73893989
8607.5,78120640
8608.5,81517929
8609.5,112047958
8610.5,101365922
8611.5,104543089
8612.5,110084022
8613.5,111924881
8614.5,116432176
8615.5,122645662
8616.5,128993090
8617.5,131455094
8618.5,140527653
8619.5,152166613
8620.5,162701933
8621.5,175574663
8622.5,203215626
8623.5,199524088
8624.5,184380155
8625.5,162337922
8626.5,175121963
8627.5,137463756
8628.5,121526435
8629.5,110132645
8630.5,110225434
8631.5,125645768
8632.5,142201454
8633.5,194589609
8634.5,186582465
8635.5,187641930
8636.5,190533412
8637.5,194610792
8638.5,195247272
8639.5,197052415
8640.5,202906629
8641.5,207761601
8642.5,211691144
8643.5,214787591
8644.5,220951749
8645.5,229141731
8646.5,237078890
8647.5,259900372
8648.5,229462599
8649.5,198353229
8650.5,204463003
8651.5,157875165
8652.5,135807851
8653.5,127505137
8654.5,129763862
8655.5,139867030
8656.5,154326228
8657.5,200498344
8658.5,184122911
8659.5,180824097
8660.5,184852368
8661.5,186127597
8662.5,184499275
8663.5,182474700
8664.5,181195234
8665.5,185347900
8666.5,188714579
8667.5,193555560
8668.5,199077367
8669.5,206918190
8670.5,215692807
8671.5,240741036
8672.5,215161232
8673.5,187335109
8674.5,199383169
8675.5,155710465
8676.5,142361528
8677.5,124271090
8678.5,123025325
8679.5,130266747
8680.5,147910700
8681.5,195017801
8682.5,179125477
8683.5,177329642
8684.5,181800500
8685.5,191012623
8686.5,193597139
8687.5,199775922
8688.5,201389920
8689.5,203521263
8690.5,206161406
8691.5,208657679
8692.5,216234986
8693.5,220362388
8694.5,228295182
8695.5,250371029
8696.5,220502794
8697.5,190911902
8698.5,197597122
8699.5,151486884
8700.5,132156484
8701.5,117516247
8702.5,121894012
8703.5,132518828
8704.5,143989106
8705.5,186177158
8706.5,167528776
8707.5,162918233
8708.5,162276082
8709.5,159042858
8710.5,153158083
8711.5,153120659
8712.5,152014117
8713.5,153025239
8714.5,156486958
8715.5,157241880
8716.5,161227678
8717.5,163738781
8718.5,171489069
8719.5,172617413
8720.5,158340347
8721.5,135609278
8722.5,134972428
8723.5,99332408
8724.5,80830406
8725.5,68734967
8726.5,63872298
8727.5,66863313
8728.5,81653329
8729.5,114340570
8730.5,104546358
8731.5,102684133
8732.5,106862031
8733.5,105877006
8734.5,104461834
8735.5,105973169
8736.5,106085176
8737.5,109596678
8738.5,112418762
8739.5,114973426
8740.5,118512560
8741.5,124696073
8742.5,132978806
8743.5,135355328
8744.5,131436198
8745.5,127220489
8746.5,134159623
8747.5,104856274
8748.5,96519004
8749.5,85093008
8750.5,83259789
8751.5,87751175
8752.5,105337158
8753.5,141563042
8754.5,130100530
8755.5,132224959
8756.5,137601028
8757.5,139884481
8758.5,139953880
8759.5,143056655
